GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55067,County,Langlade,2020/09/04 19:00:00+00,84,0,2805,36,2,0,36,6,66,12,40,44,-999,5,-999,13,9,7,19,8,11,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71,-999,13,-999,43,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,47,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225307
55069,County,Lincoln,2020/09/04 19:00:00+00,87,2,4031,9,1,0,11,8,62,17,46,41,-999,5,-999,18,9,15,14,14,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74,5,8,-999,62,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225314
55071,County,Manitowoc,2020/09/04 19:00:00+00,570,19,12679,129,2,0,148,34,377,159,309,261,-999,13,43,133,91,71,120,69,21,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,6,499,5,36,78,457,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,66,459,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225325
55073,County,Marathon,2020/09/04 19:00:00+00,804,13,18024,126,14,0,139,64,695,45,421,383,-999,31,87,180,131,103,115,89,44,21,-999,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,92,16,637,23,35,102,591,111,-999,-999,-999,14,-999,-999,-999,14,-999,79,670,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225345
55075,County,Marinette,2020/09/04 19:00:00+00,627,7,8571,76,6,0,83,34,391,202,324,302,-999,12,82,112,94,92,111,63,27,26,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,5,552,19,42,25,558,44,-999,-999,-999,6,-999,-999,-999,6,-999,36,217,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225373
55077,County,Marquette,2020/09/04 19:00:00+00,100,7,2562,21,1,0,28,9,86,5,35,65,-999,-999,-999,24,24,19,9,11,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,91,-999,-999,30,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225386
55078,County,Menominee,2020/09/04 19:00:00+00,29,0,1981,11,0,0,11,4,22,3,13,16,-999,-999,-999,6,6,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20,-999,-999,7,-999,-999,-999,21,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225392
55079,County,Milwaukee,2020/09/04 19:00:00+00,24601,221,227960,2201,496,2,2422,2418,12295,9888,13005,11522,74,1093,2429,5861,4719,3728,2998,1914,1010,585,264,239,257,-999,-999,-999,5,5,17,38,88,135,123,85,151,928,6602,11471,3002,2447,7636,13691,3274,-999,15,188,270,15,5,58,430,8,1672,11286,11643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225395
55107,County,Rusk,2020/09/02 19:00:00+00,25,1,1672,7,1,0,8,4,12,9,17,8,-999,-999,-999,-999,-999,5,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,10,-999,17,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225574
55109,County,St. Croix,2020/09/02 19:00:00+00,646,1,13102,37,7,0,38,43,431,172,299,345,-999,24,70,152,99,105,98,51,31,7,9,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,9,534,17,78,51,495,100,-999,-999,-999,7,-999,-999,-999,7,-999,57,395,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225580
55111,County,Sauk,2020/09/02 19:00:00+00,654,4,17151,52,3,0,56,29,361,264,343,310,-999,20,82,200,113,78,70,53,26,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,6,9,475,103,39,176,442,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,49,553,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225595
55113,County,Sawyer,2020/09/02 19:00:00+00,162,0,3986,15,0,0,15,6,109,47,83,79,-999,5,28,30,26,14,12,27,13,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,-999,94,10,25,-999,115,44,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,135,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225609
55115,County,Shawano,2020/09/02 19:00:00+00,287,8,7719,13,0,0,21,15,228,44,150,137,-999,12,23,63,47,29,58,28,19,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,-999,148,11,92,17,171,99,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,180,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225616
55117,County,Sheboygan,2020/09/02 19:00:00+00,1091,22,19329,72,9,0,94,61,463,567,560,519,12,27,138,249,157,152,151,120,54,30,13,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,33,732,77,219,166,664,261,-999,-999,-999,8,-999,-999,-999,6,-999,57,439,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225628
55119,County,Taylor,2020/09/02 19:00:00+00,113,1,2327,12,3,0,13,12,89,12,62,51,-999,-999,11,17,16,15,14,18,14,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,107,-999,-999,14,97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,60,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225655
55121,County,Trempealeau,2020/09/02 19:00:00+00,426,5,5617,16,2,0,21,15,247,164,201,225,-999,27,43,124,104,51,34,27,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,298,73,41,207,178,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,325,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225662
55123,County,Vernon,2020/09/02 19:00:00+00,105,2,4708,29,0,0,31,8,58,39,58,47,-999,-999,11,20,15,11,20,10,8,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,99,-999,5,-999,94,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,43,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225671
55125,County,Vilas,2020/09/02 19:00:00+00,114,3,3482,19,0,0,22,6,53,55,57,57,-999,-999,11,12,14,17,12,33,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,64,-999,40,-999,65,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,63,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225679
55127,County,Walworth,2020/09/02 19:00:00+00,1726,14,20170,84,31,3,98,77,630,1019,849,868,9,36,188,446,256,264,225,157,73,51,30,17,14,-999,-999,-999,-999,-999,-999,-999,6,6,9,9,9,9,25,1301,156,226,489,977,260,-999,-999,-999,29,-999,-999,-999,25,-999,98,670,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225685
55129,County,Washburn,2020/09/02 19:00:00+00,69,0,2415,6,0,0,6,4,61,4,44,25,-999,-999,18,-999,7,8,11,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,69,-999,-999,-999,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,66,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225708
55131,County,Washington,2020/09/02 19:00:00+00,1669,13,21261,180,29,0,193,97,964,608,862,807,-999,40,169,285,202,253,325,189,120,61,25,15,14,-999,-999,-999,-999,-999,-999,-999,-999,5,13,6,7,16,29,1531,63,23,121,1488,60,-999,-999,-999,28,-999,-999,-999,27,-999,168,1203,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225714
55133,County,Waukesha,2020/09/02 19:00:00+00,5650,43,69172,468,75,0,511,371,2705,2574,2848,2798,-999,127,795,1183,751,762,961,583,286,145,57,27,48,-999,-999,-999,-999,-999,-999,-999,5,18,35,13,17,109,157,4457,226,684,506,3932,1212,-999,-999,-999,63,-999,6,5,62,8,486,3433,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225743
55135,County,Waupaca,2020/09/02 19:00:00+00,690,6,9121,90,18,1,96,54,386,250,353,336,-999,8,43,121,76,108,123,106,56,30,19,10,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,9,-999,-999,-999,540,62,80,33,518,139,-999,-999,-999,17,-999,-999,-999,17,-999,52,419,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225830
55137,County,Waushara,2020/09/02 19:00:00+00,167,3,5876,7,2,0,10,16,132,19,85,82,-999,6,9,21,21,23,26,24,24,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,148,6,12,37,121,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,109,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225843
55139,County,Winnebago,2020/09/02 19:00:00+00,1569,14,33065,17,21,0,31,84,1262,223,783,785,-999,42,121,489,238,196,220,138,66,41,18,9,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,5,11,64,56,1197,74,167,119,1213,237,-999,-999,-999,21,-999,-999,-999,21,-999,163,1249,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225851
55141,County,Wood,2020/09/02 19:00:00+00,478,6,11887,70,3,0,76,24,352,102,259,219,-999,11,49,100,84,54,70,60,33,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,7,-999,417,12,31,16,364,98,-999,-999,-999,-999,-999,-999,-999,-999,-999,52,388,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225893
55001,County,Adams,2020/09/03 19:00:00+00,124,3,3284,25,3,0,28,10,84,30,64,60,-999,-999,13,24,12,13,15,28,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,108,-999,5,15,94,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,91,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225921
55003,County,Ashland,2020/09/03 19:00:00+00,35,0,2083,12,1,0,12,6,8,21,18,17,-999,-999,6,6,-999,-999,-999,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,-999,8,-999,26,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225929
55005,County,Barron,2020/09/03 19:00:00+00,381,6,7547,43,3,0,49,16,214,151,171,209,-999,11,46,70,60,56,65,51,15,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25,229,103,22,148,201,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,284,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225937
55007,County,Bayfield,2020/09/03 19:00:00+00,47,0,2491,6,1,0,6,5,26,16,22,25,-999,-999,6,11,-999,-999,8,7,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,-999,15,-999,33,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225948
55009,County,Brown,2020/09/03 19:00:00+00,5550,42,60614,744,58,0,786,307,4241,1002,2623,2920,7,160,479,1523,982,897,813,436,165,74,21,18,40,-999,-999,-999,-999,-999,-999,8,17,6,14,8,218,177,397,3391,942,425,1747,3247,556,-999,5,-999,43,-999,-999,14,44,-999,346,3582,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225954
55011,County,Buffalo,2020/09/03 19:00:00+00,77,8,2037,26,2,0,34,4,65,8,34,43,-999,-999,14,20,8,10,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74,-999,-999,6,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226009
55013,County,Burnett,2020/09/03 19:00:00+00,44,1,2188,18,2,0,19,7,36,1,23,21,-999,-999,-999,-999,-999,5,9,11,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,33,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226015
55015,County,Calumet,2020/09/03 19:00:00+00,532,12,8057,81,2,0,93,24,402,106,261,271,-999,17,43,115,82,86,97,45,28,11,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,13,429,22,57,79,387,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,415,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226022
55017,County,Chippewa,2020/09/03 19:00:00+00,364,10,12288,58,0,0,68,15,225,124,195,169,-999,19,33,98,62,45,53,25,22,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,314,5,38,-999,321,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,207,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226034
55019,County,Clark,2020/09/03 19:00:00+00,248,1,4549,12,8,0,13,18,145,85,128,119,-999,12,15,70,34,32,38,24,14,6,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,177,-999,70,97,129,22,-999,-999,-999,8,-999,-999,-999,6,-999,14,71,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226046
55021,County,Columbia,2020/09/03 19:00:00+00,369,3,11953,40,2,0,43,34,254,81,192,177,-999,-999,27,70,65,55,60,34,30,12,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,303,29,24,35,296,38,-999,-999,-999,-999,-999,-999,-999,-999,-999,37,264,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226055
55023,County,Crawford,2020/09/03 19:00:00+00,111,4,3971,24,0,0,28,7,80,24,62,49,-999,-999,14,28,7,15,24,12,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,104,-999,-999,-999,108,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226068
55025,County,Dane,2020/09/03 19:00:00+00,5639,75,166901,1040,40,0,1115,332,2925,2382,2831,2807,-999,185,714,2136,867,607,554,310,164,81,21,16,24,-999,-999,-999,-999,-999,-999,-999,6,10,12,9,41,217,646,4056,557,122,856,4478,305,-999,-999,6,33,-999,-999,-999,40,-999,521,4300,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226075
55027,County,Dodge,2020/09/03 19:00:00+00,1209,9,19433,25,5,0,34,68,405,736,453,755,-999,27,57,276,240,200,184,154,47,19,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,19,111,761,135,171,176,653,380,-999,-999,-999,5,-999,-999,-999,-999,-999,59,343,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226181
55029,County,Door,2020/09/03 19:00:00+00,138,4,5657,141,3,0,145,10,48,80,67,71,-999,-999,13,21,18,17,26,19,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,107,6,22,17,86,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,84,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226202
55031,County,Douglas,2020/09/03 19:00:00+00,264,6,6348,14,0,0,20,17,231,16,140,124,-999,8,34,79,36,30,34,26,12,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,212,7,39,7,207,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,209,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226212
55033,County,Dunn,2020/09/03 19:00:00+00,183,4,6784,49,0,0,53,10,110,63,92,91,-999,-999,23,67,23,20,19,15,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,138,6,20,-999,154,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,137,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226225
55035,County,Eau Claire,2020/09/03 19:00:00+00,860,22,18448,142,6,0,164,39,697,124,419,440,-999,26,87,399,97,90,67,47,30,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,26,734,38,22,34,786,40,-999,-999,-999,5,-999,-999,-999,6,-999,100,725,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226234
55037,County,Florence,2020/09/03 19:00:00+00,28,1,739,1,0,0,2,3,17,8,12,16,-999,-999,-999,-999,-999,-999,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,-999,6,-999,21,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226255
55039,County,Fond du Lac,2020/09/03 19:00:00+00,1201,31,19341,277,10,0,308,88,959,154,623,578,-999,36,95,258,194,147,201,160,75,32,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,871,30,241,161,731,309,-999,-999,-999,9,-999,-999,-999,10,-999,111,943,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226258
55041,County,Forest,2020/09/03 19:00:00+00,83,2,1198,9,4,0,11,3,43,37,47,36,-999,-999,-999,5,7,-999,15,13,10,12,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,73,-999,-999,-999,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226279
55043,County,Grant,2020/09/03 19:00:00+00,436,1,10955,63,18,0,64,34,353,49,246,190,-999,14,52,135,44,43,55,47,17,19,10,10,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,6,-999,-999,-999,349,13,71,11,353,72,-999,-999,-999,16,-999,-999,-999,17,-999,59,258,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226284
55045,County,Green,2020/09/03 19:00:00+00,272,3,6238,33,1,0,36,22,195,55,133,139,-999,11,30,46,40,54,53,12,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,246,10,10,30,232,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,208,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226297
55047,County,Green Lake,2020/09/03 19:00:00+00,95,1,3080,15,0,0,16,11,49,35,44,51,-999,-999,7,16,12,14,14,13,8,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,81,-999,9,13,67,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,67,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226306
55049,County,Iowa,2020/09/03 19:00:00+00,123,1,4535,28,0,0,29,12,65,46,60,63,-999,7,15,29,17,-999,20,16,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,110,-999,8,11,102,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,82,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226313
55051,County,Iron,2020/09/03 19:00:00+00,128,2,1364,3,1,0,5,5,85,38,65,63,-999,7,16,14,19,14,18,25,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,96,-999,28,-999,79,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,33,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226320
55053,County,Jackson,2020/09/03 19:00:00+00,77,1,5901,6,1,0,7,4,55,18,39,38,-999,6,7,9,15,11,13,11,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,-999,-999,51,-999,-999,6,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,43,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226324
55055,County,Jefferson,2020/09/03 19:00:00+00,946,14,16193,158,7,1,172,66,690,190,477,469,-999,27,110,179,160,149,139,114,48,16,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,9,14,720,106,76,238,626,82,-999,-999,-999,7,-999,-999,-999,7,-999,87,581,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226330
55057,County,Juneau,2020/09/03 19:00:00+00,245,5,7207,30,1,0,35,10,121,114,102,133,10,-999,18,62,40,35,34,35,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,16,182,8,27,18,184,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,91,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226351
55059,County,Kenosha,2020/09/03 19:00:00+00,3013,22,33403,36,65,1,58,261,1438,1314,1528,1484,-999,96,203,730,548,431,456,293,156,75,25,31,34,-999,-999,-999,-999,-999,-999,10,13,16,19,6,-999,44,333,2092,277,263,800,1705,508,-999,-999,5,59,-999,-999,16,47,-999,350,2332,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226359
55061,County,Kewaunee,2020/09/03 19:00:00+00,196,5,3060,9,2,0,14,8,125,63,98,98,-999,-999,15,52,28,29,41,20,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,144,12,37,25,129,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,126,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226395
55063,County,La Crosse,2020/09/03 19:00:00+00,1239,31,21196,107,2,0,138,36,605,598,656,583,-999,19,110,641,147,88,120,58,34,11,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,88,31,970,32,117,23,1021,195,-999,-999,-999,-999,-999,-999,-999,-999,-999,157,844,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226400
55065,County,Lafayette,2020/09/03 19:00:00+00,185,0,2858,9,0,0,9,18,120,47,83,102,-999,12,15,49,27,24,27,23,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,137,26,20,50,129,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,117,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226426
55067,County,Langlade,2020/09/03 19:00:00+00,84,0,2769,13,2,0,13,6,66,12,41,43,-999,5,-999,12,9,7,19,8,11,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,71,-999,13,-999,44,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,47,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226432
55069,County,Lincoln,2020/09/03 19:00:00+00,85,0,4022,14,1,0,14,8,60,17,44,41,-999,5,-999,17,9,15,13,14,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,72,5,8,-999,60,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,57,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226439
55071,County,Manitowoc,2020/09/03 19:00:00+00,551,10,12550,36,2,0,46,33,365,153,298,253,-999,13,41,130,89,66,116,67,20,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,6,483,5,33,78,440,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,64,445,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226450
